question=['chicago' 'illinois' 'houston' 'texas'], predicted=iowa
question=['atlanta' 'georgia' 'irvine' 'california'], predicted=northeastern
question=['atlanta' 'georgia' 'spokane' 'washington'], predicted=northeastern
question=['atlanta' 'georgia' 'modesto' 'california'], predicted=brindisi
question=['atlanta' 'georgia' 'shreveport' 'louisiana'], predicted=baton
question=['atlanta' 'georgia' 'tacoma' 'washington'], predicted=georgian
question=['atlanta' 'georgia' 'fontana' 'california'], predicted=francesco
question=['omaha' 'nebraska' 'tulsa' 'oklahoma'], predicted=arkansas
question=['omaha' 'nebraska' 'oakland' 'california'], predicted=kansas
question=['omaha' 'nebraska' 'arlington' 'texas'], predicted=virginia
question=['omaha' 'nebraska' 'bakersfield' 'california'], predicted=usa
question=['omaha' 'nebraska' 'anaheim' 'california'], predicted=oakland
question=['omaha' 'nebraska' 'pittsburgh' 'pennsylvania'], predicted=philadelphia
question=['omaha' 'nebraska' 'lexington' 'kentucky'], predicted=lincoln
question=['omaha' 'nebraska' 'stockton' 'california'], predicted=symington
question=['omaha' 'nebraska' 'anchorage' 'alaska'], predicted=iowa
question=['omaha' 'nebraska' 'toledo' 'ohio'], predicted=carolina
question=['omaha' 'nebraska' 'plano' 'texas'], predicted=piloto
question=['omaha' 'nebraska' 'henderson' 'nevada'], predicted=edwards
question=['omaha' 'nebraska' 'laredo' 'texas'], predicted=mcpherson
question=['omaha' 'nebraska' 'chandler' 'arizona'], predicted=harris
question=['omaha' 'nebraska' 'madison' 'wisconsin'], predicted=lincoln
question=['omaha' 'nebraska' 'lubbock' 'texas'], predicted=carolina
question=['omaha' 'nebraska' 'garland' 'texas'], predicted=judy
question=['omaha' 'nebraska' 'glendale' 'arizona'], predicted=california
question=['omaha' 'nebraska' 'reno' 'nevada'], predicted=jackson
question=['omaha' 'nebraska' 'scottsdale' 'arizona'], predicted=ithaca
question=['omaha' 'nebraska' 'irving' 'texas'], predicted=reagan
question=['omaha' 'nebraska' 'fremont' 'california'], predicted=ithaca
question=['omaha' 'nebraska' 'spokane' 'washington'], predicted=iowa
question=['omaha' 'nebraska' 'modesto' 'california'], predicted=carolina
question=['omaha' 'nebraska' 'shreveport' 'louisiana'], predicted=iowa
question=['omaha' 'nebraska' 'fontana' 'california'], predicted=piazza
question=['omaha' 'nebraska' 'akron' 'ohio'], predicted=iowa
question=['miami' 'florida' 'tulsa' 'oklahoma'], predicted=keys
question=['miami' 'florida' 'cleveland' 'ohio'], predicted=iowa
question=['miami' 'florida' 'wichita' 'kansas'], predicted=alaska
question=['miami' 'florida' 'arlington' 'texas'], predicted=virginia
question=['miami' 'florida' 'bakersfield' 'california'], predicted=santa
question=['miami' 'florida' 'lexington' 'kentucky'], predicted=virginia
question=['miami' 'florida' 'stockton' 'california'], predicted=lehman
question=['miami' 'florida' 'cincinnati' 'ohio'], predicted=iowa
question=['miami' 'florida' 'toledo' 'ohio'], predicted=louisiana
question=['miami' 'florida' 'plano' 'texas'], predicted=piloto
question=['miami' 'florida' 'henderson' 'nevada'], predicted=andrews
question=['miami' 'florida' 'laredo' 'texas'], predicted=louisiana
question=['miami' 'florida' 'chandler' 'arizona'], predicted=lehman
question=['miami' 'florida' 'madison' 'wisconsin'], predicted=jefferson
question=['miami' 'florida' 'garland' 'texas'], predicted=judy
question=['miami' 'florida' 'glendale' 'arizona'], predicted=california
question=['miami' 'florida' 'reno' 'nevada'], predicted=louisiana
question=['miami' 'florida' 'irving' 'texas'], predicted=virginia
question=['miami' 'florida' 'fremont' 'california'], predicted=idaho
question=['miami' 'florida' 'spokane' 'washington'], predicted=iowa
question=['miami' 'florida' 'modesto' 'california'], predicted=virginia
question=['miami' 'florida' 'tacoma' 'washington'], predicted=oregon
question=['miami' 'florida' 'fontana' 'california'], predicted=florence
question=['miami' 'florida' 'akron' 'ohio'], predicted=iowa
question=['miami' 'florida' 'amarillo' 'texas'], predicted=casemate
question=['tulsa' 'oklahoma' 'arlington' 'texas'], predicted=virginia
question=['tulsa' 'oklahoma' 'bakersfield' 'california'], predicted=arizona
question=['tulsa' 'oklahoma' 'tampa' 'florida'], predicted=marlins
question=['tulsa' 'oklahoma' 'anaheim' 'california'], predicted=milwaukee
question=['tulsa' 'oklahoma' 'stockton' 'california'], predicted=kansas
question=['tulsa' 'oklahoma' 'toledo' 'ohio'], predicted=mexico
question=['tulsa' 'oklahoma' 'plano' 'texas'], predicted=coahuila
question=['tulsa' 'oklahoma' 'henderson' 'nevada'], predicted=milwaukee
question=['tulsa' 'oklahoma' 'orlando' 'florida'], predicted=miami
question=['tulsa' 'oklahoma' 'laredo' 'texas'], predicted=mexico
question=['tulsa' 'oklahoma' 'chandler' 'arizona'], predicted=miller
question=['tulsa' 'oklahoma' 'madison' 'wisconsin'], predicted=jefferson
question=['tulsa' 'oklahoma' 'garland' 'texas'], predicted=schildt
question=['tulsa' 'oklahoma' 'reno' 'nevada'], predicted=louisiana
question=['tulsa' 'oklahoma' 'irving' 'texas'], predicted=washington
question=['tulsa' 'oklahoma' 'fremont' 'california'], predicted=coahuila
question=['tulsa' 'oklahoma' 'irvine' 'california'], predicted=arizona
question=['tulsa' 'oklahoma' 'spokane' 'washington'], predicted=arizona
question=['tulsa' 'oklahoma' 'modesto' 'california'], predicted=texas
question=['tulsa' 'oklahoma' 'shreveport' 'louisiana'], predicted=orleans
question=['tulsa' 'oklahoma' 'fontana' 'california'], predicted=chauncey
question=['tulsa' 'oklahoma' 'glendale' 'california'], predicted=arizona
question=['oakland' 'california' 'minneapolis' 'minnesota'], predicted=illinois
question=['oakland' 'california' 'wichita' 'kansas'], predicted=illinois
question=['oakland' 'california' 'arlington' 'texas'], predicted=virginia
question=['oakland' 'california' 'tampa' 'florida'], predicted=texas
question=['oakland' 'california' 'lexington' 'kentucky'], predicted=virginia
question=['oakland' 'california' 'toledo' 'ohio'], predicted=mexico
question=['oakland' 'california' 'plano' 'texas'], predicted=piloto
question=['oakland' 'california' 'henderson' 'nevada'], predicted=illinois
question=['oakland' 'california' 'chandler' 'arizona'], predicted=hoffman
question=['oakland' 'california' 'garland' 'texas'], predicted=judy
question=['oakland' 'california' 'glendale' 'arizona'], predicted=illinois
question=['oakland' 'california' 'reno' 'nevada'], predicted=department
question=['oakland' 'california' 'irving' 'texas'], predicted=hughes
question=['oakland' 'california' 'spokane' 'washington'], predicted=arizona
question=['oakland' 'california' 'shreveport' 'louisiana'], predicted=illinois
question=['oakland' 'california' 'tacoma' 'washington'], predicted=nevada
question=['oakland' 'california' 'akron' 'ohio'], predicted=arkansas
question=['oakland' 'california' 'amarillo' 'texas'], predicted=tijuana
question=['oakland' 'california' 'tallahassee' 'florida'], predicted=illinois
question=['cleveland' 'ohio' 'wichita' 'kansas'], predicted=missouri
question=['cleveland' 'ohio' 'arlington' 'texas'], predicted=virginia
question=['cleveland' 'ohio' 'bakersfield' 'california'], predicted=usa
question=['cleveland' 'ohio' 'lexington' 'kentucky'], predicted=virginia
question=['cleveland' 'ohio' 'stockton' 'california'], predicted=county
question=['cleveland' 'ohio' 'anchorage' 'alaska'], predicted=hobart
question=['cleveland' 'ohio' 'plano' 'texas'], predicted=greenville
question=['cleveland' 'ohio' 'henderson' 'nevada'], predicted=merrill
question=['cleveland' 'ohio' 'laredo' 'texas'], predicted=nuevo
question=['cleveland' 'ohio' 'chandler' 'arizona'], predicted=reluctantly
question=['cleveland' 'ohio' 'lubbock' 'texas'], predicted=holley
question=['cleveland' 'ohio' 'garland' 'texas'], predicted=judy
question=['cleveland' 'ohio' 'glendale' 'arizona'], predicted=california
question=['cleveland' 'ohio' 'scottsdale' 'arizona'], predicted=nevada
question=['cleveland' 'ohio' 'irving' 'texas'], predicted=virginia
question=['cleveland' 'ohio' 'fremont' 'california'], predicted=nevada
question=['cleveland' 'ohio' 'spokane' 'washington'], predicted=missouri
question=['cleveland' 'ohio' 'modesto' 'california'], predicted=virginia
question=['cleveland' 'ohio' 'tacoma' 'washington'], predicted=pennsylvania
question=['cleveland' 'ohio' 'fontana' 'california'], predicted=piazza
question=['cleveland' 'ohio' 'amarillo' 'texas'], predicted=nevada
question=['minneapolis' 'minnesota' 'arlington' 'texas'], predicted=iowa
question=['minneapolis' 'minnesota' 'bakersfield' 'california'], predicted=arizona
question=['minneapolis' 'minnesota' 'tampa' 'florida'], predicted=bay
question=['minneapolis' 'minnesota' 'anaheim' 'california'], predicted=sox
question=['minneapolis' 'minnesota' 'pittsburgh' 'pennsylvania'], predicted=steelers
question=['minneapolis' 'minnesota' 'stockton' 'california'], predicted=davenport
question=['minneapolis' 'minnesota' 'plano' 'texas'], predicted=curia
question=['minneapolis' 'minnesota' 'henderson' 'nevada'], predicted=edwards
question=['minneapolis' 'minnesota' 'laredo' 'texas'], predicted=mexico
question=['minneapolis' 'minnesota' 'chandler' 'arizona'], predicted=ross
question=['minneapolis' 'minnesota' 'madison' 'wisconsin'], predicted=iowa
question=['minneapolis' 'minnesota' 'lubbock' 'texas'], predicted=arizona
question=['minneapolis' 'minnesota' 'garland' 'texas'], predicted=judy
question=['minneapolis' 'minnesota' 'reno' 'nevada'], predicted=senator
question=['minneapolis' 'minnesota' 'irving' 'texas'], predicted=fisher
question=['minneapolis' 'minnesota' 'fremont' 'california'], predicted=kansas
question=['minneapolis' 'minnesota' 'irvine' 'california'], predicted=arizona
question=['minneapolis' 'minnesota' 'spokane' 'washington'], predicted=arizona
question=['minneapolis' 'minnesota' 'modesto' 'california'], predicted=lazio
question=['minneapolis' 'minnesota' 'shreveport' 'louisiana'], predicted=iowa
question=['minneapolis' 'minnesota' 'tacoma' 'washington'], predicted=seattle
question=['minneapolis' 'minnesota' 'fontana' 'california'], predicted=lavinia
question=['minneapolis' 'minnesota' 'amarillo' 'texas'], predicted=rupp
question=['minneapolis' 'minnesota' 'glendale' 'california'], predicted=arizona
question=['minneapolis' 'minnesota' 'tallahassee' 'florida'], predicted=arizona
question=['minneapolis' 'minnesota' 'worcester' 'massachusetts'], predicted=nottingham
question=['wichita' 'kansas' 'arlington' 'texas'], predicted=iowa
question=['wichita' 'kansas' 'bakersfield' 'california'], predicted=nebraska
question=['wichita' 'kansas' 'tampa' 'florida'], predicted=minnesota
question=['wichita' 'kansas' 'anaheim' 'california'], predicted=angeles
question=['wichita' 'kansas' 'honolulu' 'hawaii'], predicted=iowa
question=['wichita' 'kansas' 'lexington' 'kentucky'], predicted=lincoln
question=['wichita' 'kansas' 'stockton' 'california'], predicted=missouri
question=['wichita' 'kansas' 'anchorage' 'alaska'], predicted=iowa
question=['wichita' 'kansas' 'plano' 'texas'], predicted=nebraska
question=['wichita' 'kansas' 'henderson' 'nevada'], predicted=chicago
question=['wichita' 'kansas' 'orlando' 'florida'], predicted=miami
question=['wichita' 'kansas' 'laredo' 'texas'], predicted=dallas
question=['wichita' 'kansas' 'chandler' 'arizona'], predicted=heather
question=['wichita' 'kansas' 'madison' 'wisconsin'], predicted=nebraska
question=['wichita' 'kansas' 'lubbock' 'texas'], predicted=nebraska
question=['wichita' 'kansas' 'garland' 'texas'], predicted=nebraska
question=['wichita' 'kansas' 'glendale' 'arizona'], predicted=colorado
question=['wichita' 'kansas' 'reno' 'nevada'], predicted=nebraska
question=['wichita' 'kansas' 'scottsdale' 'arizona'], predicted=nebraska
question=['wichita' 'kansas' 'irving' 'texas'], predicted=nebraska
question=['wichita' 'kansas' 'fremont' 'california'], predicted=nebraska
question=['wichita' 'kansas' 'irvine' 'california'], predicted=nebraska
question=['wichita' 'kansas' 'spokane' 'washington'], predicted=missouri
question=['wichita' 'kansas' 'modesto' 'california'], predicted=nebraska
question=['wichita' 'kansas' 'shreveport' 'louisiana'], predicted=orleans
question=['wichita' 'kansas' 'tacoma' 'washington'], predicted=nebraska
question=['wichita' 'kansas' 'fontana' 'california'], predicted=vaticani
question=['wichita' 'kansas' 'akron' 'ohio'], predicted=iowa
question=['wichita' 'kansas' 'amarillo' 'texas'], predicted=missouri
question=['wichita' 'kansas' 'glendale' 'california'], predicted=colorado
question=['wichita' 'kansas' 'tallahassee' 'florida'], predicted=missouri
question=['wichita' 'kansas' 'worcester' 'massachusetts'], predicted=nebraska
question=['arlington' 'texas' 'tampa' 'florida'], predicted=houston
question=['arlington' 'texas' 'pittsburgh' 'pennsylvania'], predicted=philadelphia
question=['arlington' 'texas' 'lexington' 'kentucky'], predicted=houston
question=['arlington' 'texas' 'stockton' 'california'], predicted=houston
question=['arlington' 'texas' 'cincinnati' 'ohio'], predicted=houston
question=['arlington' 'texas' 'anchorage' 'alaska'], predicted=houston
question=['arlington' 'texas' 'toledo' 'ohio'], predicted=louisiana
question=['arlington' 'texas' 'henderson' 'nevada'], predicted=houston
question=['arlington' 'texas' 'orlando' 'florida'], predicted=miami
question=['arlington' 'texas' 'chandler' 'arizona'], predicted=joey
question=['arlington' 'texas' 'madison' 'wisconsin'], predicted=louisiana
question=['arlington' 'texas' 'glendale' 'arizona'], predicted=california
question=['arlington' 'texas' 'reno' 'nevada'], predicted=florida
question=['arlington' 'texas' 'scottsdale' 'arizona'], predicted=houston
question=['arlington' 'texas' 'fremont' 'california'], predicted=houston
question=['arlington' 'texas' 'spokane' 'washington'], predicted=oklahoma
question=['arlington' 'texas' 'tacoma' 'washington'], predicted=houston
question=['arlington' 'texas' 'fontana' 'california'], predicted=francesco
question=['arlington' 'texas' 'tallahassee' 'florida'], predicted=houston
question=['arlington' 'texas' 'worcester' 'massachusetts'], predicted=carolina
question=['arlington' 'texas' 'chicago' 'illinois'], predicted=houston
question=['bakersfield' 'california' 'pittsburgh' 'pennsylvania'], predicted=philadelphia
question=['bakersfield' 'california' 'lexington' 'kentucky'], predicted=virginia
question=['bakersfield' 'california' 'anchorage' 'alaska'], predicted=angeles
question=['bakersfield' 'california' 'toledo' 'ohio'], predicted=angeles
question=['bakersfield' 'california' 'henderson' 'nevada'], predicted=texas
question=['bakersfield' 'california' 'chandler' 'arizona'], predicted=monica
question=['bakersfield' 'california' 'madison' 'wisconsin'], predicted=illinois
question=['bakersfield' 'california' 'garland' 'texas'], predicted=angeles
question=['bakersfield' 'california' 'glendale' 'arizona'], predicted=angeles
question=['bakersfield' 'california' 'reno' 'nevada'], predicted=florida
question=['bakersfield' 'california' 'irving' 'texas'], predicted=washington
question=['bakersfield' 'california' 'spokane' 'washington'], predicted=oregon
question=['bakersfield' 'california' 'shreveport' 'louisiana'], predicted=illinois
question=['bakersfield' 'california' 'huntsville' 'alabama'], predicted=florida
question=['tampa' 'florida' 'lexington' 'kentucky'], predicted=virginia
question=['tampa' 'florida' 'toledo' 'ohio'], predicted=california
question=['tampa' 'florida' 'plano' 'texas'], predicted=piloto
question=['tampa' 'florida' 'henderson' 'nevada'], predicted=illinois
question=['tampa' 'florida' 'laredo' 'texas'], predicted=california
question=['tampa' 'florida' 'chandler' 'arizona'], predicted=california
question=['tampa' 'florida' 'madison' 'wisconsin'], predicted=illinois
question=['tampa' 'florida' 'lubbock' 'texas'], predicted=california
question=['tampa' 'florida' 'garland' 'texas'], predicted=judy
question=['tampa' 'florida' 'glendale' 'arizona'], predicted=california
question=['tampa' 'florida' 'scottsdale' 'arizona'], predicted=california
question=['tampa' 'florida' 'irving' 'texas'], predicted=virginia
question=['tampa' 'florida' 'spokane' 'washington'], predicted=california
question=['tampa' 'florida' 'tacoma' 'washington'], predicted=nevada
question=['tampa' 'florida' 'fontana' 'california'], predicted=florence
question=['tampa' 'florida' 'akron' 'ohio'], predicted=tennessee
question=['tampa' 'florida' 'amarillo' 'texas'], predicted=nevada
question=['tampa' 'florida' 'worcester' 'massachusetts'], predicted=carolina
question=['tampa' 'florida' 'houston' 'texas'], predicted=california
question=['anaheim' 'california' 'honolulu' 'hawaii'], predicted=texas
question=['anaheim' 'california' 'lexington' 'kentucky'], predicted=virginia
question=['anaheim' 'california' 'toledo' 'ohio'], predicted=texas
question=['anaheim' 'california' 'henderson' 'nevada'], predicted=texas
question=['anaheim' 'california' 'chandler' 'arizona'], predicted=monica
question=['anaheim' 'california' 'madison' 'wisconsin'], predicted=texas
question=['anaheim' 'california' 'garland' 'texas'], predicted=judy
question=['anaheim' 'california' 'glendale' 'arizona'], predicted=texas
question=['anaheim' 'california' 'reno' 'nevada'], predicted=florida
question=['anaheim' 'california' 'irving' 'texas'], predicted=virginia
question=['anaheim' 'california' 'spokane' 'washington'], predicted=arizona
question=['anaheim' 'california' 'shreveport' 'louisiana'], predicted=texas
question=['anaheim' 'california' 'tacoma' 'washington'], predicted=texas
question=['anaheim' 'california' 'akron' 'ohio'], predicted=arkansas
question=['anaheim' 'california' 'worcester' 'massachusetts'], predicted=school
question=['honolulu' 'hawaii' 'lexington' 'kentucky'], predicted=virginia
question=['honolulu' 'hawaii' 'stockton' 'california'], predicted=harold
question=['honolulu' 'hawaii' 'toledo' 'ohio'], predicted=narbonne
question=['honolulu' 'hawaii' 'plano' 'texas'], predicted=fatwas
question=['honolulu' 'hawaii' 'henderson' 'nevada'], predicted=tony
question=['honolulu' 'hawaii' 'orlando' 'florida'], predicted=furioso
question=['honolulu' 'hawaii' 'laredo' 'texas'], predicted=cuban
question=['honolulu' 'hawaii' 'chandler' 'arizona'], predicted=ross
question=['honolulu' 'hawaii' 'madison' 'wisconsin'], predicted=jefferson
question=['honolulu' 'hawaii' 'lubbock' 'texas'], predicted=holley
question=['honolulu' 'hawaii' 'garland' 'texas'], predicted=judy
question=['honolulu' 'hawaii' 'glendale' 'arizona'], predicted=california
question=['honolulu' 'hawaii' 'reno' 'nevada'], predicted=jackson
question=['honolulu' 'hawaii' 'irving' 'texas'], predicted=hoover
question=['honolulu' 'hawaii' 'fremont' 'california'], predicted=bufo
question=['honolulu' 'hawaii' 'irvine' 'california'], predicted=cypriniformes
question=['honolulu' 'hawaii' 'spokane' 'washington'], predicted=arizona
question=['honolulu' 'hawaii' 'modesto' 'california'], predicted=austria
question=['honolulu' 'hawaii' 'tacoma' 'washington'], predicted=seattle
question=['honolulu' 'hawaii' 'fontana' 'california'], predicted=chauncey
question=['honolulu' 'hawaii' 'amarillo' 'texas'], predicted=dilate
question=['honolulu' 'hawaii' 'huntsville' 'alabama'], predicted=alaska
question=['honolulu' 'hawaii' 'worcester' 'massachusetts'], predicted=kingdom
question=['pittsburgh' 'pennsylvania' 'lexington' 'kentucky'], predicted=virginia
question=['pittsburgh' 'pennsylvania' 'stockton' 'california'], predicted=county
question=['pittsburgh' 'pennsylvania' 'plano' 'texas'], predicted=piloto
question=['pittsburgh' 'pennsylvania' 'henderson' 'nevada'], predicted=bahamas
question=['pittsburgh' 'pennsylvania' 'laredo' 'texas'], predicted=kentucky
question=['pittsburgh' 'pennsylvania' 'chandler' 'arizona'], predicted=kathy
question=['pittsburgh' 'pennsylvania' 'lubbock' 'texas'], predicted=oklahoma
question=['pittsburgh' 'pennsylvania' 'garland' 'texas'], predicted=judy
question=['pittsburgh' 'pennsylvania' 'glendale' 'arizona'], predicted=county
question=['pittsburgh' 'pennsylvania' 'reno' 'nevada'], predicted=attorney
question=['pittsburgh' 'pennsylvania' 'scottsdale' 'arizona'], predicted=hospital
question=['pittsburgh' 'pennsylvania' 'irving' 'texas'], predicted=virginia
question=['pittsburgh' 'pennsylvania' 'fremont' 'california'], predicted=district
question=['pittsburgh' 'pennsylvania' 'irvine' 'california'], predicted=dakota
question=['pittsburgh' 'pennsylvania' 'spokane' 'washington'], predicted=oregon
question=['pittsburgh' 'pennsylvania' 'modesto' 'california'], predicted=lancaster
question=['pittsburgh' 'pennsylvania' 'tacoma' 'washington'], predicted=township
question=['pittsburgh' 'pennsylvania' 'fontana' 'california'], predicted=frances
question=['pittsburgh' 'pennsylvania' 'amarillo' 'texas'], predicted=missouri
question=['pittsburgh' 'pennsylvania' 'glendale' 'california'], predicted=county
question=['pittsburgh' 'pennsylvania' 'tallahassee' 'florida'], predicted=county
question=['pittsburgh' 'pennsylvania' 'huntsville' 'alabama'], predicted=panhandle
question=['pittsburgh' 'pennsylvania' 'worcester' 'massachusetts'], predicted=county
question=['pittsburgh' 'pennsylvania' 'jacksonville' 'florida'], predicted=county
question=['pittsburgh' 'pennsylvania' 'indianapolis' 'indiana'], predicted=kentucky
question=['lexington' 'kentucky' 'stockton' 'california'], predicted=missouri
question=['lexington' 'kentucky' 'plano' 'texas'], predicted=wyoming
question=['lexington' 'kentucky' 'henderson' 'nevada'], predicted=craig
question=['lexington' 'kentucky' 'laredo' 'texas'], predicted=connecticut
question=['lexington' 'kentucky' 'chandler' 'arizona'], predicted=byron
question=['lexington' 'kentucky' 'madison' 'wisconsin'], predicted=jefferson
question=['lexington' 'kentucky' 'lubbock' 'texas'], predicted=holley
question=['lexington' 'kentucky' 'garland' 'texas'], predicted=judy
question=['lexington' 'kentucky' 'glendale' 'arizona'], predicted=colorado
question=['lexington' 'kentucky' 'reno' 'nevada'], predicted=florida
question=['lexington' 'kentucky' 'irving' 'texas'], predicted=whitman
question=['lexington' 'kentucky' 'fremont' 'california'], predicted=wyoming
question=['lexington' 'kentucky' 'spokane' 'washington'], predicted=missouri
question=['lexington' 'kentucky' 'modesto' 'california'], predicted=colorado
question=['lexington' 'kentucky' 'tacoma' 'washington'], predicted=ohio
question=['lexington' 'kentucky' 'fontana' 'california'], predicted=florence
question=['lexington' 'kentucky' 'amarillo' 'texas'], predicted=wyoming
question=['lexington' 'kentucky' 'glendale' 'california'], predicted=colorado
question=['lexington' 'kentucky' 'worcester' 'massachusetts'], predicted=connecticut
question=['lexington' 'kentucky' 'houston' 'texas'], predicted=denver
question=['lexington' 'kentucky' 'indianapolis' 'indiana'], predicted=ohio
question=['lexington' 'kentucky' 'austin' 'texas'], predicted=ohio
question=['stockton' 'california' 'toledo' 'ohio'], predicted=los
question=['stockton' 'california' 'henderson' 'nevada'], predicted=texas
question=['stockton' 'california' 'chandler' 'arizona'], predicted=monica
question=['stockton' 'california' 'madison' 'wisconsin'], predicted=texas
question=['stockton' 'california' 'garland' 'texas'], predicted=angeles
question=['stockton' 'california' 'glendale' 'arizona'], predicted=pasadena
question=['stockton' 'california' 'reno' 'nevada'], predicted=oklahoma
question=['stockton' 'california' 'irving' 'texas'], predicted=washington
question=['stockton' 'california' 'spokane' 'washington'], predicted=arizona
question=['stockton' 'california' 'tacoma' 'washington'], predicted=texas
question=['stockton' 'california' 'huntsville' 'alabama'], predicted=alaska
question=['stockton' 'california' 'worcester' 'massachusetts'], predicted=georgia
question=['stockton' 'california' 'jacksonville' 'florida'], predicted=texas
question=['stockton' 'california' 'indianapolis' 'indiana'], predicted=texas
question=['cincinnati' 'ohio' 'plano' 'texas'], predicted=shamanistic
question=['cincinnati' 'ohio' 'henderson' 'nevada'], predicted=edwards
question=['cincinnati' 'ohio' 'orlando' 'florida'], predicted=oregon
question=['cincinnati' 'ohio' 'laredo' 'texas'], predicted=dakota
question=['cincinnati' 'ohio' 'chandler' 'arizona'], predicted=ross
question=['cincinnati' 'ohio' 'madison' 'wisconsin'], predicted=jefferson
question=['cincinnati' 'ohio' 'lubbock' 'texas'], predicted=holley
question=['cincinnati' 'ohio' 'garland' 'texas'], predicted=judy
question=['cincinnati' 'ohio' 'glendale' 'arizona'], predicted=oregon
question=['cincinnati' 'ohio' 'scottsdale' 'arizona'], predicted=oregon
question=['cincinnati' 'ohio' 'irving' 'texas'], predicted=washington
question=['cincinnati' 'ohio' 'fremont' 'california'], predicted=dakota
question=['cincinnati' 'ohio' 'irvine' 'california'], predicted=dakota
question=['cincinnati' 'ohio' 'spokane' 'washington'], predicted=oregon
question=['cincinnati' 'ohio' 'modesto' 'california'], predicted=virginia
question=['cincinnati' 'ohio' 'shreveport' 'louisiana'], predicted=tennessee
question=['cincinnati' 'ohio' 'tacoma' 'washington'], predicted=dakota
question=['cincinnati' 'ohio' 'fontana' 'california'], predicted=samuel
question=['cincinnati' 'ohio' 'amarillo' 'texas'], predicted=glendower
question=['cincinnati' 'ohio' 'glendale' 'california'], predicted=oregon
question=['cincinnati' 'ohio' 'tallahassee' 'florida'], predicted=dakota
question=['cincinnati' 'ohio' 'huntsville' 'alabama'], predicted=panhandle
question=['cincinnati' 'ohio' 'worcester' 'massachusetts'], predicted=dakota
question=['cincinnati' 'ohio' 'dallas' 'texas'], predicted=dakota
question=['cincinnati' 'ohio' 'jacksonville' 'florida'], predicted=tennessee
question=['cincinnati' 'ohio' 'austin' 'texas'], predicted=oregon
question=['anchorage' 'alaska' 'toledo' 'ohio'], predicted=peru
question=['anchorage' 'alaska' 'plano' 'texas'], predicted=meroitic
question=['anchorage' 'alaska' 'henderson' 'nevada'], predicted=george
question=['anchorage' 'alaska' 'chandler' 'arizona'], predicted=kathy
question=['anchorage' 'alaska' 'garland' 'texas'], predicted=judy
question=['anchorage' 'alaska' 'glendale' 'arizona'], predicted=california
question=['anchorage' 'alaska' 'reno' 'nevada'], predicted=florida
question=['anchorage' 'alaska' 'irving' 'texas'], predicted=george
question=['anchorage' 'alaska' 'fremont' 'california'], predicted=yupik
question=['anchorage' 'alaska' 'spokane' 'washington'], predicted=arizona
question=['anchorage' 'alaska' 'modesto' 'california'], predicted=grosz
question=['anchorage' 'alaska' 'fontana' 'california'], predicted=solomon
question=['anchorage' 'alaska' 'akron' 'ohio'], predicted=arkansas
question=['anchorage' 'alaska' 'amarillo' 'texas'], predicted=southwestern
question=['anchorage' 'alaska' 'huntsville' 'alabama'], predicted=pribilof
question=['anchorage' 'alaska' 'worcester' 'massachusetts'], predicted=angelou
question=['anchorage' 'alaska' 'indianapolis' 'indiana'], predicted=illinois
question=['toledo' 'ohio' 'plano' 'texas'], predicted=piloto
question=['toledo' 'ohio' 'henderson' 'nevada'], predicted=illinois
question=['toledo' 'ohio' 'laredo' 'texas'], predicted=iowa
question=['toledo' 'ohio' 'chandler' 'arizona'], predicted=rachel
question=['toledo' 'ohio' 'madison' 'wisconsin'], predicted=iowa
question=['toledo' 'ohio' 'lubbock' 'texas'], predicted=tennessee
question=['toledo' 'ohio' 'garland' 'texas'], predicted=kentucky
question=['toledo' 'ohio' 'glendale' 'arizona'], predicted=illinois
question=['toledo' 'ohio' 'reno' 'nevada'], predicted=jackson
question=['toledo' 'ohio' 'irving' 'texas'], predicted=washington
question=['toledo' 'ohio' 'fremont' 'california'], predicted=dayton
question=['toledo' 'ohio' 'irvine' 'california'], predicted=indiana
question=['toledo' 'ohio' 'spokane' 'washington'], predicted=iowa
question=['toledo' 'ohio' 'modesto' 'california'], predicted=iowa
question=['toledo' 'ohio' 'shreveport' 'louisiana'], predicted=iowa
question=['toledo' 'ohio' 'tacoma' 'washington'], predicted=seattle
question=['toledo' 'ohio' 'fontana' 'california'], predicted=iowa
question=['toledo' 'ohio' 'amarillo' 'texas'], predicted=missouri
question=['toledo' 'ohio' 'glendale' 'california'], predicted=illinois
question=['toledo' 'ohio' 'huntsville' 'alabama'], predicted=iowa
question=['toledo' 'ohio' 'worcester' 'massachusetts'], predicted=hampshire
question=['toledo' 'ohio' 'houston' 'texas'], predicted=iowa
question=['toledo' 'ohio' 'dallas' 'texas'], predicted=illinois
question=['toledo' 'ohio' 'austin' 'texas'], predicted=iowa
question=['toledo' 'ohio' 'detroit' 'michigan'], predicted=cleveland
question=['toledo' 'ohio' 'boston' 'massachusetts'], predicted=illinois
question=['plano' 'texas' 'henderson' 'nevada'], predicted=chicago
question=['plano' 'texas' 'orlando' 'florida'], predicted=miami
question=['plano' 'texas' 'chandler' 'arizona'], predicted=joey
question=['plano' 'texas' 'glendale' 'arizona'], predicted=california
question=['plano' 'texas' 'reno' 'nevada'], predicted=california
question=['plano' 'texas' 'scottsdale' 'arizona'], predicted=california
question=['plano' 'texas' 'spokane' 'washington'], predicted=california
question=['plano' 'texas' 'shreveport' 'louisiana'], predicted=tennessee
