question=['accra' 'ghana' 'amman' 'jordan'], predicted=libya
question=['bujumbura' 'burundi' 'hanoi' 'vietnam'], predicted=laos
question=['bujumbura' 'burundi' 'harare' 'zimbabwe'], predicted=trianon
question=['bujumbura' 'burundi' 'islamabad' 'pakistan'], predicted=kuwait
question=['bujumbura' 'burundi' 'kathmandu' 'nepal'], predicted=faso
question=['bujumbura' 'burundi' 'kiev' 'ukraine'], predicted=bulgaria
question=['bujumbura' 'burundi' 'kingston' 'jamaica'], predicted=barbuda
question=['bujumbura' 'burundi' 'libreville' 'gabon'], predicted=verde
question=['bujumbura' 'burundi' 'lilongwe' 'malawi'], predicted=botswana
question=['bujumbura' 'burundi' 'lima' 'peru'], predicted=bolivia
question=['bujumbura' 'burundi' 'lisbon' 'portugal'], predicted=morocco
question=['bujumbura' 'burundi' 'ljubljana' 'slovenia'], predicted=swaziland
question=['bujumbura' 'burundi' 'london' 'england'], predicted=manchester
question=['bujumbura' 'burundi' 'luanda' 'angola'], predicted=botswana
question=['bujumbura' 'burundi' 'madrid' 'spain'], predicted=argentina
question=['bujumbura' 'burundi' 'managua' 'nicaragua'], predicted=bolivia
question=['cairo' 'egypt' 'chisinau' 'moldova'], predicted=persia
question=['cairo' 'egypt' 'dakar' 'senegal'], predicted=persia
question=['cairo' 'egypt' 'doha' 'qatar'], predicted=persia
question=['cairo' 'egypt' 'gaborone' 'botswana'], predicted=apries
question=['cairo' 'egypt' 'georgetown' 'guyana'], predicted=venezuela
question=['cairo' 'egypt' 'hanoi' 'vietnam'], predicted=china
question=['cairo' 'egypt' 'harare' 'zimbabwe'], predicted=treaty
question=['cairo' 'egypt' 'kathmandu' 'nepal'], predicted=assyria
question=['cairo' 'egypt' 'kiev' 'ukraine'], predicted=russia
question=['cairo' 'egypt' 'libreville' 'gabon'], predicted=traders
question=['cairo' 'egypt' 'lilongwe' 'malawi'], predicted=asmara
question=['cairo' 'egypt' 'ljubljana' 'slovenia'], predicted=greece
question=['cairo' 'egypt' 'luanda' 'angola'], predicted=portugal
question=['cairo' 'egypt' 'lusaka' 'zambia'], predicted=ceasefire
question=['cairo' 'egypt' 'manama' 'bahrain'], predicted=iran
question=['canberra' 'australia' 'chisinau' 'moldova'], predicted=europe
question=['canberra' 'australia' 'conakry' 'guinea'], predicted=japan
question=['canberra' 'australia' 'dakar' 'senegal'], predicted=africa
question=['canberra' 'australia' 'dhaka' 'bangladesh'], predicted=shanghai
question=['canberra' 'australia' 'doha' 'qatar'], predicted=countries
question=['canberra' 'australia' 'gaborone' 'botswana'], predicted=australasia
question=['canberra' 'australia' 'georgetown' 'guyana'], predicted=venezuela
question=['canberra' 'australia' 'hanoi' 'vietnam'], predicted=china
question=['canberra' 'australia' 'harare' 'zimbabwe'], predicted=france
question=['canberra' 'australia' 'kathmandu' 'nepal'], predicted=canada
question=['canberra' 'australia' 'khartoum' 'sudan'], predicted=egypt
question=['canberra' 'australia' 'kiev' 'ukraine'], predicted=russia
question=['canberra' 'australia' 'libreville' 'gabon'], predicted=france
question=['canberra' 'australia' 'lilongwe' 'malawi'], predicted=clapham
question=['canberra' 'australia' 'lima' 'peru'], predicted=venezuela
question=['canberra' 'australia' 'luanda' 'angola'], predicted=africa
question=['canberra' 'australia' 'lusaka' 'zambia'], predicted=france
question=['canberra' 'australia' 'managua' 'nicaragua'], predicted=venezuela
question=['canberra' 'australia' 'manama' 'bahrain'], predicted=shanghai
question=['canberra' 'australia' 'maputo' 'mozambique'], predicted=venezuela
question=['caracas' 'venezuela' 'chisinau' 'moldova'], predicted=xinjiang
question=['caracas' 'venezuela' 'conakry' 'guinea'], predicted=ecuador
question=['caracas' 'venezuela' 'dakar' 'senegal'], predicted=bolivia
question=['caracas' 'venezuela' 'doha' 'qatar'], predicted=bolivia
question=['caracas' 'venezuela' 'gaborone' 'botswana'], predicted=bolivia
question=['caracas' 'venezuela' 'harare' 'zimbabwe'], predicted=dumfries
question=['caracas' 'venezuela' 'kathmandu' 'nepal'], predicted=tibet
question=['caracas' 'venezuela' 'kiev' 'ukraine'], predicted=russia
question=['caracas' 'venezuela' 'libreville' 'gabon'], predicted=bolivia
question=['caracas' 'venezuela' 'lima' 'peru'], predicted=bolivia
question=['caracas' 'venezuela' 'lisbon' 'portugal'], predicted=ecuador
question=['caracas' 'venezuela' 'london' 'england'], predicted=dublin
question=['caracas' 'venezuela' 'luanda' 'angola'], predicted=brazil
question=['caracas' 'venezuela' 'lusaka' 'zambia'], predicted=somalia
question=['caracas' 'venezuela' 'madrid' 'spain'], predicted=ecuador
question=['caracas' 'venezuela' 'managua' 'nicaragua'], predicted=bolivia
question=['caracas' 'venezuela' 'manama' 'bahrain'], predicted=chad
question=['caracas' 'venezuela' 'maputo' 'mozambique'], predicted=demerara
question=['chisinau' 'moldova' 'conakry' 'guinea'], predicted=cameroon
question=['chisinau' 'moldova' 'copenhagen' 'denmark'], predicted=estonia
question=['chisinau' 'moldova' 'dakar' 'senegal'], predicted=botswana
question=['chisinau' 'moldova' 'doha' 'qatar'], predicted=comoros
question=['chisinau' 'moldova' 'georgetown' 'guyana'], predicted=mayotte
question=['chisinau' 'moldova' 'hanoi' 'vietnam'], predicted=laos
question=['chisinau' 'moldova' 'harare' 'zimbabwe'], predicted=mayotte
question=['chisinau' 'moldova' 'islamabad' 'pakistan'], predicted=morocco
question=['chisinau' 'moldova' 'kathmandu' 'nepal'], predicted=colombia
question=['chisinau' 'moldova' 'khartoum' 'sudan'], predicted=libya
question=['chisinau' 'moldova' 'kiev' 'ukraine'], predicted=lithuania
question=['chisinau' 'moldova' 'kingston' 'jamaica'], predicted=malawi
question=['chisinau' 'moldova' 'libreville' 'gabon'], predicted=mozambique
question=['chisinau' 'moldova' 'lima' 'peru'], predicted=cameroon
question=['chisinau' 'moldova' 'lisbon' 'portugal'], predicted=morocco
question=['chisinau' 'moldova' 'ljubljana' 'slovenia'], predicted=estonia
question=['chisinau' 'moldova' 'london' 'england'], predicted=manchester
question=['chisinau' 'moldova' 'lusaka' 'zambia'], predicted=mozambique
question=['chisinau' 'moldova' 'madrid' 'spain'], predicted=morocco
question=['chisinau' 'moldova' 'managua' 'nicaragua'], predicted=colombia
question=['chisinau' 'moldova' 'manama' 'bahrain'], predicted=mali
question=['chisinau' 'moldova' 'manila' 'philippines'], predicted=myanmar
question=['chisinau' 'moldova' 'maputo' 'mozambique'], predicted=cabinda
question=['chisinau' 'moldova' 'mogadishu' 'somalia'], predicted=comoros
question=['conakry' 'guinea' 'copenhagen' 'denmark'], predicted=sweden
question=['conakry' 'guinea' 'dakar' 'senegal'], predicted=africa
question=['conakry' 'guinea' 'damascus' 'syria'], predicted=egypt
question=['conakry' 'guinea' 'doha' 'qatar'], predicted=panama
question=['conakry' 'guinea' 'dublin' 'ireland'], predicted=africa
question=['conakry' 'guinea' 'gaborone' 'botswana'], predicted=comoros
question=['conakry' 'guinea' 'georgetown' 'guyana'], predicted=bissau
question=['conakry' 'guinea' 'hanoi' 'vietnam'], predicted=timor
question=['conakry' 'guinea' 'harare' 'zimbabwe'], predicted=comoros
question=['conakry' 'guinea' 'kathmandu' 'nepal'], predicted=peru
question=['conakry' 'guinea' 'kiev' 'ukraine'], predicted=poland
question=['conakry' 'guinea' 'lilongwe' 'malawi'], predicted=bissau
question=['conakry' 'guinea' 'lisbon' 'portugal'], predicted=africa
question=['conakry' 'guinea' 'ljubljana' 'slovenia'], predicted=africa
question=['conakry' 'guinea' 'london' 'england'], predicted=africa
question=['conakry' 'guinea' 'lusaka' 'zambia'], predicted=comoros
question=['conakry' 'guinea' 'managua' 'nicaragua'], predicted=salvador
question=['conakry' 'guinea' 'maputo' 'mozambique'], predicted=angola
question=['conakry' 'guinea' 'minsk' 'belarus'], predicted=papua
question=['conakry' 'guinea' 'mogadishu' 'somalia'], predicted=comoros
question=['copenhagen' 'denmark' 'dakar' 'senegal'], predicted=france
question=['copenhagen' 'denmark' 'damascus' 'syria'], predicted=vassal
question=['copenhagen' 'denmark' 'doha' 'qatar'], predicted=flag
question=['copenhagen' 'denmark' 'gaborone' 'botswana'], predicted=bonaire
question=['copenhagen' 'denmark' 'georgetown' 'guyana'], predicted=france
question=['copenhagen' 'denmark' 'hanoi' 'vietnam'], predicted=republic
question=['copenhagen' 'denmark' 'harare' 'zimbabwe'], predicted=france
question=['copenhagen' 'denmark' 'kiev' 'ukraine'], predicted=russia
question=['copenhagen' 'denmark' 'kingston' 'jamaica'], predicted=scotland
question=['copenhagen' 'denmark' 'libreville' 'gabon'], predicted=france
question=['copenhagen' 'denmark' 'lilongwe' 'malawi'], predicted=brazil
question=['copenhagen' 'denmark' 'luanda' 'angola'], predicted=portugal
question=['copenhagen' 'denmark' 'lusaka' 'zambia'], predicted=france
question=['copenhagen' 'denmark' 'madrid' 'spain'], predicted=portugal
question=['copenhagen' 'denmark' 'managua' 'nicaragua'], predicted=argentina
question=['copenhagen' 'denmark' 'manama' 'bahrain'], predicted=sarawak
question=['copenhagen' 'denmark' 'maputo' 'mozambique'], predicted=aground
question=['copenhagen' 'denmark' 'minsk' 'belarus'], predicted=norway
question=['copenhagen' 'denmark' 'mogadishu' 'somalia'], predicted=france
question=['copenhagen' 'denmark' 'monrovia' 'liberia'], predicted=france
question=['copenhagen' 'denmark' 'montevideo' 'uruguay'], predicted=norway
question=['dakar' 'senegal' 'dhaka' 'bangladesh'], predicted=qatar
question=['dakar' 'senegal' 'dublin' 'ireland'], predicted=cork
question=['dakar' 'senegal' 'gaborone' 'botswana'], predicted=algeria
question=['dakar' 'senegal' 'georgetown' 'guyana'], predicted=serbia
question=['dakar' 'senegal' 'hanoi' 'vietnam'], predicted=nigeria
question=['dakar' 'senegal' 'harare' 'zimbabwe'], predicted=casket
question=['dakar' 'senegal' 'islamabad' 'pakistan'], predicted=arabia
question=['dakar' 'senegal' 'kathmandu' 'nepal'], predicted=montenegro
question=['dakar' 'senegal' 'kiev' 'ukraine'], predicted=serbia
question=['dakar' 'senegal' 'libreville' 'gabon'], predicted=bissau
question=['dakar' 'senegal' 'lilongwe' 'malawi'], predicted=bissau
question=['dakar' 'senegal' 'lima' 'peru'], predicted=guinea
question=['dakar' 'senegal' 'london' 'england'], predicted=philadelphia
question=['dakar' 'senegal' 'luanda' 'angola'], predicted=nigeria
question=['dakar' 'senegal' 'lusaka' 'zambia'], predicted=somalia
question=['dakar' 'senegal' 'madrid' 'spain'], predicted=montenegro
question=['dakar' 'senegal' 'managua' 'nicaragua'], predicted=serbia
question=['dakar' 'senegal' 'manama' 'bahrain'], predicted=dhabi
question=['dakar' 'senegal' 'maputo' 'mozambique'], predicted=qatar
question=['dakar' 'senegal' 'minsk' 'belarus'], predicted=serbia
question=['dakar' 'senegal' 'monrovia' 'liberia'], predicted=serbia
question=['dakar' 'senegal' 'montevideo' 'uruguay'], predicted=romania
question=['damascus' 'syria' 'doha' 'qatar'], predicted=senegal
question=['damascus' 'syria' 'gaborone' 'botswana'], predicted=zambia
question=['damascus' 'syria' 'georgetown' 'guyana'], predicted=venezuela
question=['damascus' 'syria' 'harare' 'zimbabwe'], predicted=rerun
question=['damascus' 'syria' 'islamabad' 'pakistan'], predicted=kuwait
question=['damascus' 'syria' 'kathmandu' 'nepal'], predicted=turkey
question=['damascus' 'syria' 'libreville' 'gabon'], predicted=mozambique
question=['damascus' 'syria' 'lilongwe' 'malawi'], predicted=angola
question=['damascus' 'syria' 'london' 'england'], predicted=uk
question=['damascus' 'syria' 'managua' 'nicaragua'], predicted=venezuela
question=['damascus' 'syria' 'manama' 'bahrain'], predicted=lebanon
question=['damascus' 'syria' 'maputo' 'mozambique'], predicted=angola
question=['damascus' 'syria' 'montevideo' 'uruguay'], predicted=venezuela
question=['damascus' 'syria' 'muscat' 'oman'], predicted=kuwait
question=['dhaka' 'bangladesh' 'doha' 'qatar'], predicted=cambodia
question=['dhaka' 'bangladesh' 'gaborone' 'botswana'], predicted=nepal
question=['dhaka' 'bangladesh' 'hanoi' 'vietnam'], predicted=cambodia
question=['dhaka' 'bangladesh' 'harare' 'zimbabwe'], predicted=cambodia
question=['dhaka' 'bangladesh' 'khartoum' 'sudan'], predicted=iraq
question=['dhaka' 'bangladesh' 'kiev' 'ukraine'], predicted=russia
question=['dhaka' 'bangladesh' 'libreville' 'gabon'], predicted=mozambique
question=['dhaka' 'bangladesh' 'lilongwe' 'malawi'], predicted=cambodia
question=['dhaka' 'bangladesh' 'lima' 'peru'], predicted=iran
question=['dhaka' 'bangladesh' 'london' 'england'], predicted=edinburgh
question=['dhaka' 'bangladesh' 'luanda' 'angola'], predicted=namibia
question=['dhaka' 'bangladesh' 'lusaka' 'zambia'], predicted=lanka
question=['dhaka' 'bangladesh' 'managua' 'nicaragua'], predicted=cambodia
question=['dhaka' 'bangladesh' 'manama' 'bahrain'], predicted=iran
question=['dhaka' 'bangladesh' 'maputo' 'mozambique'], predicted=tanzania
question=['dhaka' 'bangladesh' 'minsk' 'belarus'], predicted=cambodia
question=['dhaka' 'bangladesh' 'mogadishu' 'somalia'], predicted=cambodia
question=['dhaka' 'bangladesh' 'monrovia' 'liberia'], predicted=cambodia
question=['dhaka' 'bangladesh' 'montevideo' 'uruguay'], predicted=belgium
question=['dhaka' 'bangladesh' 'muscat' 'oman'], predicted=iran
question=['doha' 'qatar' 'gaborone' 'botswana'], predicted=oman
question=['doha' 'qatar' 'georgetown' 'guyana'], predicted=rico
question=['doha' 'qatar' 'hanoi' 'vietnam'], predicted=arabia
question=['doha' 'qatar' 'harare' 'zimbabwe'], predicted=saudi
question=['doha' 'qatar' 'islamabad' 'pakistan'], predicted=arabia
question=['doha' 'qatar' 'kathmandu' 'nepal'], predicted=oman
question=['doha' 'qatar' 'kingston' 'jamaica'], predicted=oman
question=['doha' 'qatar' 'libreville' 'gabon'], predicted=oman
question=['doha' 'qatar' 'lilongwe' 'malawi'], predicted=oman
question=['doha' 'qatar' 'ljubljana' 'slovenia'], predicted=oman
question=['doha' 'qatar' 'london' 'england'], predicted=oxford
question=['doha' 'qatar' 'luanda' 'angola'], predicted=guinea
question=['doha' 'qatar' 'lusaka' 'zambia'], predicted=oman
question=['doha' 'qatar' 'managua' 'nicaragua'], predicted=peru
question=['doha' 'qatar' 'maputo' 'mozambique'], predicted=oman
question=['doha' 'qatar' 'minsk' 'belarus'], predicted=oman
question=['doha' 'qatar' 'mogadishu' 'somalia'], predicted=oman
question=['doha' 'qatar' 'monrovia' 'liberia'], predicted=syria
question=['doha' 'qatar' 'montevideo' 'uruguay'], predicted=rico
question=['doha' 'qatar' 'nairobi' 'kenya'], predicted=oman
question=['doha' 'qatar' 'nassau' 'bahamas'], predicted=oman
question=['dublin' 'ireland' 'gaborone' 'botswana'], predicted=namibia
question=['dublin' 'ireland' 'georgetown' 'guyana'], predicted=venezuela
question=['dublin' 'ireland' 'hanoi' 'vietnam'], predicted=republic
question=['dublin' 'ireland' 'harare' 'zimbabwe'], predicted=france
question=['dublin' 'ireland' 'kathmandu' 'nepal'], predicted=colombia
question=['dublin' 'ireland' 'kiev' 'ukraine'], predicted=russia
question=['dublin' 'ireland' 'libreville' 'gabon'], predicted=france
question=['dublin' 'ireland' 'lilongwe' 'malawi'], predicted=rasul
question=['dublin' 'ireland' 'lima' 'peru'], predicted=argentina
question=['dublin' 'ireland' 'luanda' 'angola'], predicted=portugal
question=['dublin' 'ireland' 'lusaka' 'zambia'], predicted=france
question=['dublin' 'ireland' 'managua' 'nicaragua'], predicted=colombia
question=['dublin' 'ireland' 'manama' 'bahrain'], predicted=iran
question=['dublin' 'ireland' 'maputo' 'mozambique'], predicted=maseru
question=['dublin' 'ireland' 'minsk' 'belarus'], predicted=norway
question=['dublin' 'ireland' 'mogadishu' 'somalia'], predicted=france
question=['dublin' 'ireland' 'monrovia' 'liberia'], predicted=france
question=['dublin' 'ireland' 'muscat' 'oman'], predicted=sultanate
question=['dublin' 'ireland' 'nassau' 'bahamas'], predicted=netherlands
question=['gaborone' 'botswana' 'georgetown' 'guyana'], predicted=grenada
question=['gaborone' 'botswana' 'hanoi' 'vietnam'], predicted=cameroon
question=['gaborone' 'botswana' 'harare' 'zimbabwe'], predicted=grenada
question=['gaborone' 'botswana' 'islamabad' 'pakistan'], predicted=saudi
question=['gaborone' 'botswana' 'kathmandu' 'nepal'], predicted=colombia
question=['gaborone' 'botswana' 'kiev' 'ukraine'], predicted=bulgaria
question=['gaborone' 'botswana' 'kingston' 'jamaica'], predicted=grenada
question=['gaborone' 'botswana' 'libreville' 'gabon'], predicted=mozambique
question=['gaborone' 'botswana' 'lilongwe' 'malawi'], predicted=bissau
question=['gaborone' 'botswana' 'lima' 'peru'], predicted=colombia
question=['gaborone' 'botswana' 'lisbon' 'portugal'], predicted=morocco
question=['gaborone' 'botswana' 'ljubljana' 'slovenia'], predicted=croatia
question=['gaborone' 'botswana' 'london' 'england'], predicted=uk
question=['gaborone' 'botswana' 'lusaka' 'zambia'], predicted=angola
question=['gaborone' 'botswana' 'managua' 'nicaragua'], predicted=colombia
question=['gaborone' 'botswana' 'maputo' 'mozambique'], predicted=angola
question=['gaborone' 'botswana' 'minsk' 'belarus'], predicted=guinea
question=['gaborone' 'botswana' 'mogadishu' 'somalia'], predicted=ghana
question=['gaborone' 'botswana' 'monrovia' 'liberia'], predicted=benin
question=['gaborone' 'botswana' 'montevideo' 'uruguay'], predicted=colombia
question=['gaborone' 'botswana' 'moscow' 'russia'], predicted=croatia
question=['gaborone' 'botswana' 'muscat' 'oman'], predicted=morocco
question=['gaborone' 'botswana' 'nassau' 'bahamas'], predicted=guinea
question=['gaborone' 'botswana' 'nouakchott' 'mauritania'], predicted=angola
question=['gaborone' 'botswana' 'nuuk' 'greenland'], predicted=bissau
question=['georgetown' 'guyana' 'hanoi' 'vietnam'], predicted=timor
question=['georgetown' 'guyana' 'harare' 'zimbabwe'], predicted=relinquished
question=['georgetown' 'guyana' 'kathmandu' 'nepal'], predicted=tibet
question=['georgetown' 'guyana' 'khartoum' 'sudan'], predicted=suez
question=['georgetown' 'guyana' 'kiev' 'ukraine'], predicted=poland
question=['georgetown' 'guyana' 'lilongwe' 'malawi'], predicted=guiana
question=['georgetown' 'guyana' 'lima' 'peru'], predicted=guatemala
question=['georgetown' 'guyana' 'lisbon' 'portugal'], predicted=morocco
question=['georgetown' 'guyana' 'ljubljana' 'slovenia'], predicted=tuva
question=['georgetown' 'guyana' 'london' 'england'], predicted=auckland
question=['georgetown' 'guyana' 'luanda' 'angola'], predicted=guiana
question=['georgetown' 'guyana' 'lusaka' 'zambia'], predicted=relinquished
question=['georgetown' 'guyana' 'madrid' 'spain'], predicted=lisbon
question=['georgetown' 'guyana' 'managua' 'nicaragua'], predicted=guatemala
question=['georgetown' 'guyana' 'manama' 'bahrain'], predicted=souk
question=['georgetown' 'guyana' 'maputo' 'mozambique'], predicted=timor
question=['georgetown' 'guyana' 'mogadishu' 'somalia'], predicted=guiana
question=['georgetown' 'guyana' 'monrovia' 'liberia'], predicted=gabon
question=['georgetown' 'guyana' 'montevideo' 'uruguay'], predicted=colombia
question=['georgetown' 'guyana' 'muscat' 'oman'], predicted=morocco
question=['georgetown' 'guyana' 'nairobi' 'kenya'], predicted=guiana
question=['georgetown' 'guyana' 'nassau' 'bahamas'], predicted=suriname
question=['georgetown' 'guyana' 'nicosia' 'cyprus'], predicted=guiana
question=['georgetown' 'guyana' 'nouakchott' 'mauritania'], predicted=wilaya
question=['georgetown' 'guyana' 'nuuk' 'greenland'], predicted=guiana
question=['hanoi' 'vietnam' 'harare' 'zimbabwe'], predicted=patriots
question=['hanoi' 'vietnam' 'kathmandu' 'nepal'], predicted=tibet
question=['hanoi' 'vietnam' 'khartoum' 'sudan'], predicted=iraq
question=['hanoi' 'vietnam' 'kiev' 'ukraine'], predicted=russia
question=['hanoi' 'vietnam' 'kingston' 'jamaica'], predicted=huntingdon
question=['hanoi' 'vietnam' 'libreville' 'gabon'], predicted=cape
question=['hanoi' 'vietnam' 'lilongwe' 'malawi'], predicted=cambodia
question=['hanoi' 'vietnam' 'lima' 'peru'], predicted=cuba
question=['hanoi' 'vietnam' 'lisbon' 'portugal'], predicted=chile
question=['hanoi' 'vietnam' 'ljubljana' 'slovenia'], predicted=martyr
question=['hanoi' 'vietnam' 'luanda' 'angola'], predicted=africa
question=['hanoi' 'vietnam' 'lusaka' 'zambia'], predicted=patriots
question=['hanoi' 'vietnam' 'managua' 'nicaragua'], predicted=bolivar
question=['hanoi' 'vietnam' 'manama' 'bahrain'], predicted=iran
question=['hanoi' 'vietnam' 'maputo' 'mozambique'], predicted=yemen
question=['hanoi' 'vietnam' 'minsk' 'belarus'], predicted=wartime
question=['hanoi' 'vietnam' 'mogadishu' 'somalia'], predicted=cambodia
question=['hanoi' 'vietnam' 'monrovia' 'liberia'], predicted=cambodia
question=['hanoi' 'vietnam' 'muscat' 'oman'], predicted=iran
question=['hanoi' 'vietnam' 'nairobi' 'kenya'], predicted=yemen
question=['hanoi' 'vietnam' 'nassau' 'bahamas'], predicted=weilburg
question=['hanoi' 'vietnam' 'nicosia' 'cyprus'], predicted=iran
question=['hanoi' 'vietnam' 'nouakchott' 'mauritania'], predicted=iran
question=['harare' 'zimbabwe' 'kathmandu' 'nepal'], predicted=ecuador
question=['harare' 'zimbabwe' 'libreville' 'gabon'], predicted=zambia
question=['harare' 'zimbabwe' 'lilongwe' 'malawi'], predicted=zambia
question=['harare' 'zimbabwe' 'lima' 'peru'], predicted=venezuela
question=['harare' 'zimbabwe' 'lisbon' 'portugal'], predicted=africa
question=['harare' 'zimbabwe' 'ljubljana' 'slovenia'], predicted=africa
question=['harare' 'zimbabwe' 'london' 'england'], predicted=africa
question=['harare' 'zimbabwe' 'madrid' 'spain'], predicted=ecuador
question=['harare' 'zimbabwe' 'managua' 'nicaragua'], predicted=venezuela
question=['harare' 'zimbabwe' 'manama' 'bahrain'], predicted=chad
question=['harare' 'zimbabwe' 'manila' 'philippines'], predicted=venezuela
question=['harare' 'zimbabwe' 'maputo' 'mozambique'], predicted=zambia
question=['harare' 'zimbabwe' 'minsk' 'belarus'], predicted=zambia
question=['harare' 'zimbabwe' 'mogadishu' 'somalia'], predicted=eritrea
question=['harare' 'zimbabwe' 'monrovia' 'liberia'], predicted=zambia
question=['harare' 'zimbabwe' 'montevideo' 'uruguay'], predicted=venezuela
question=['harare' 'zimbabwe' 'muscat' 'oman'], predicted=yemen
question=['harare' 'zimbabwe' 'nassau' 'bahamas'], predicted=zambia
question=['harare' 'zimbabwe' 'nicosia' 'cyprus'], predicted=chad
question=['harare' 'zimbabwe' 'nouakchott' 'mauritania'], predicted=angola
question=['harare' 'zimbabwe' 'nuuk' 'greenland'], predicted=zambia
question=['harare' 'zimbabwe' 'oslo' 'norway'], predicted=zambia
question=['harare' 'zimbabwe' 'ottawa' 'canada'], predicted=venezuela
question=['havana' 'cuba' 'kathmandu' 'nepal'], predicted=colombia
question=['havana' 'cuba' 'kiev' 'ukraine'], predicted=poland
question=['havana' 'cuba' 'libreville' 'gabon'], predicted=verde
question=['havana' 'cuba' 'lilongwe' 'malawi'], predicted=basutoland
question=['havana' 'cuba' 'london' 'england'], predicted=moscow
question=['havana' 'cuba' 'luanda' 'angola'], predicted=nigeria
question=['havana' 'cuba' 'lusaka' 'zambia'], predicted=ceasefire
question=['havana' 'cuba' 'manama' 'bahrain'], predicted=chad
question=['havana' 'cuba' 'maputo' 'mozambique'], predicted=venezuela
question=['havana' 'cuba' 'muscat' 'oman'], predicted=madeira
question=['havana' 'cuba' 'nassau' 'bahamas'], predicted=suriname
question=['havana' 'cuba' 'nouakchott' 'mauritania'], predicted=honduras
question=['havana' 'cuba' 'nuuk' 'greenland'], predicted=denmark
question=['havana' 'cuba' 'oslo' 'norway'], predicted=accords
question=['helsinki' 'finland' 'kathmandu' 'nepal'], predicted=bolivia
question=['helsinki' 'finland' 'kiev' 'ukraine'], predicted=russia
question=['helsinki' 'finland' 'kingston' 'jamaica'], predicted=russia
question=['helsinki' 'finland' 'libreville' 'gabon'], predicted=france
question=['helsinki' 'finland' 'lilongwe' 'malawi'], predicted=basutoland
question=['helsinki' 'finland' 'lima' 'peru'], predicted=argentina
question=['helsinki' 'finland' 'ljubljana' 'slovenia'], predicted=estonia
question=['helsinki' 'finland' 'london' 'england'], predicted=britain
question=['helsinki' 'finland' 'luanda' 'angola'], predicted=portugal
question=['helsinki' 'finland' 'lusaka' 'zambia'], predicted=france
question=['helsinki' 'finland' 'managua' 'nicaragua'], predicted=argentina
question=['helsinki' 'finland' 'manama' 'bahrain'], predicted=annexed
question=['helsinki' 'finland' 'maputo' 'mozambique'], predicted=venezuela
question=['helsinki' 'finland' 'mogadishu' 'somalia'], predicted=france
question=['helsinki' 'finland' 'montevideo' 'uruguay'], predicted=argentina
question=['helsinki' 'finland' 'muscat' 'oman'], predicted=russia
question=['helsinki' 'finland' 'nairobi' 'kenya'], predicted=france
question=['helsinki' 'finland' 'nassau' 'bahamas'], predicted=netherlands
question=['helsinki' 'finland' 'nouakchott' 'mauritania'], predicted=estonia
question=['helsinki' 'finland' 'nuuk' 'greenland'], predicted=denmark
question=['helsinki' 'finland' 'ottawa' 'canada'], predicted=france
question=['helsinki' 'finland' 'podgorica' 'montenegro'], predicted=serbia
question=['islamabad' 'pakistan' 'kathmandu' 'nepal'], predicted=colombia
question=['islamabad' 'pakistan' 'khartoum' 'sudan'], predicted=afghanistan
question=['islamabad' 'pakistan' 'kiev' 'ukraine'], predicted=russia
question=['islamabad' 'pakistan' 'libreville' 'gabon'], predicted=surveying
question=['islamabad' 'pakistan' 'lilongwe' 'malawi'], predicted=afghanistan
question=['islamabad' 'pakistan' 'lusaka' 'zambia'], predicted=bangladesh
question=['islamabad' 'pakistan' 'managua' 'nicaragua'], predicted=colombia
question=['islamabad' 'pakistan' 'manama' 'bahrain'], predicted=iran
question=['islamabad' 'pakistan' 'maputo' 'mozambique'], predicted=angola
question=['islamabad' 'pakistan' 'minsk' 'belarus'], predicted=afghanistan
question=['islamabad' 'pakistan' 'mogadishu' 'somalia'], predicted=zimbabwe
question=['islamabad' 'pakistan' 'monrovia' 'liberia'], predicted=afghanistan
question=['islamabad' 'pakistan' 'nassau' 'bahamas'], predicted=sweden
question=['islamabad' 'pakistan' 'nicosia' 'cyprus'], predicted=afghanistan
question=['islamabad' 'pakistan' 'nouakchott' 'mauritania'], predicted=afghanistan
question=['islamabad' 'pakistan' 'nuuk' 'greenland'], predicted=denmark
question=['islamabad' 'pakistan' 'ottawa' 'canada'], predicted=winnipeg
question=['islamabad' 'pakistan' 'podgorica' 'montenegro'], predicted=afghanistan
question=['jakarta' 'indonesia' 'kabul' 'afghanistan'], predicted=pakistan
question=['jakarta' 'indonesia' 'khartoum' 'sudan'], predicted=iraq
question=['jakarta' 'indonesia' 'kiev' 'ukraine'], predicted=russia
question=['jakarta' 'indonesia' 'lilongwe' 'malawi'], predicted=brazil
question=['jakarta' 'indonesia' 'lusaka' 'zambia'], predicted=iraq
question=['jakarta' 'indonesia' 'managua' 'nicaragua'], predicted=peru
question=['jakarta' 'indonesia' 'maputo' 'mozambique'], predicted=longew
question=['jakarta' 'indonesia' 'minsk' 'belarus'], predicted=norway
question=['jakarta' 'indonesia' 'mogadishu' 'somalia'], predicted=rwanda
question=['jakarta' 'indonesia' 'muscat' 'oman'], predicted=malaysia
question=['jakarta' 'indonesia' 'nairobi' 'kenya'], predicted=malaysia
question=['jakarta' 'indonesia' 'nassau' 'bahamas'], predicted=norway
question=['jakarta' 'indonesia' 'nicosia' 'cyprus'], predicted=irr
question=['jakarta' 'indonesia' 'nouakchott' 'mauritania'], predicted=pakistan
question=['jakarta' 'indonesia' 'nuuk' 'greenland'], predicted=denmark
